-8.9568,0.65734,-106.87,-5.7198,-27.702,-15.837,155.71,5.1082,93.194,23.683,-50.067,8.7198,-67.17,-11.239,-0.70639,-7.6423,37.002,17.798,-43.039,-4.9249,-29.382,-21.602,22.493,-7.0912,28.595,8.5711,4.6184,4.0546,5.207,7.779,-4.2939,4.4512,-2.9866,3.6053,-7.6175,-1.1176,-7.0346,-7.4902,1.6206,0.15028,-3.8529,-6.8324,3.4432,-3.6383,2.3368,-5.836,8.2712,11.374,0.29464,9.9322,-3.0804,1.4493,-2.7313,-4.6538,1.6132,-1.4973,-1.009,4.5747,-2.3826,-4.6476,0.55392,-8.2931,0.17665,-8.7651
-10.944,-1.2364,121.59,9.176,-95.469,-1.85,-23.85,-1.871,-6.5908,0.35744,-30.342,-10.999,30.949,0.90329,10.81,3.9958,-13.377,-8.246,29.189,8.6983,-10.192,-6.0349,26.929,18.011,-16.637,10.259,-39.333,-23.164,14.521,-3.2095,10.491,8.098,-12.516,-10.744,9.8605,1.7583,3.2873,3.1101,-1.9497,-7.6513,15.181,21.637,-12.461,-2.6736,-3.5443,-3.6007,0.39656,-0.91441,-2.3938,-4.9352,-0.48603,-5.7198,3.7902,4.158,-1.8844,-0.25941,1.3309,-4.2797,2.5115,9.506,-1.8362,1.7626,1.0601,4.569
90.231,1.9149,-10.029,3.5543,-77.888,-7.2839,48.571,4.4041,1.3166,9.2378,-76.806,-17.267,37.178,-0.53846,25.741,12.594,-45.749,-17.13,23.221,-6.7534,45.236,18.67,-9.5441,7.122,-6.1385,13.208,-43.143,-24.185,16.256,-3.3979,15.387,16.062,-23.606,-16.619,7.9184,-3.1192,7.8524,-0.019489,7.6334,5.9914,1.9721,8.8024,-4.1292,4.1706,-6.0402,-5.5136,1.8819,3.0969,-4.186,-8.4802,-0.067058,-3.6144,0.92075,0.89057,1.6569,-0.019233,0.38839,0.72222,0.99392,0.07939,1.1077,10.838,-0.45191,-0.097666
-57.498,-1.4423,88.87,5.5119,-74.984,-5.2553,18.85,-0.52999,20.152,7.1285,-63.374,-19.673,74.14,9.6545,17.456,15.583,-48.259,-12.739,29.403,15.802,-37.7,-8.3739,-12.177,-17.306,31.606,9.8719,-8.7152,-5.1727,8.252,2.1005,8.9055,11.921,-18.819,-16.564,20.607,14.571,-3.7059,13.125,-22.559,-20.888,9.6677,2.3201,-1.5316,-5.309,2.7953,-0.85511,3.9918,6.3964,-2.1934,-0.85663,0.40279,-1.1512,3.9497,7.4642,-3.4827,0.30465,-1.4588,-5.1142,0.9295,1.3272,-2.1492,-5.4201,1.0723,-2.0544
-109.35,-3.3408,138.19,5.9208,-21.12,3.6248,-32.075,3.0366,-79.83,-17.514,45.113,-4.7327,52.561,10.282,6.1741,12.089,-43.341,-13.347,23.478,5.8764,4.3726,13.459,-41.502,-19.589,18.091,0.0084958,3.892,-0.43568,6.2361,3.7326,-0.27428,2.7378,-8.736,-11.903,15.864,9.7391,2.5973,15.891,-18.675,-12.031,-0.31694,-8.4102,6.1919,3.276,-0.25843,0.025275,1.064,3.997,-2.7581,-6.7407,2.6081,-0.8549,3.3266,9.1345,-1.7239,1.7418,-2.5436,-5.4914,0.27996,-3.0776,0.052715,2.7301,-0.31333,0.58096
-38.952,-0.57465,-33.634,-3.4566,1.8443,-6.8244,84.118,5.8111,30.384,11.331,-40.398,-2.4037,8.5072,9.4701,-45.744,-9.1199,-11.818,-15.324,40.641,9.2325,-4.029,3.3604,-15.141,-10.243,18.313,3.3131,9.5942,10.792,-12.649,-3.4602,5.3596,8.2588,-14.045,-6.6228,-1.9662,-8.1011,8.59,5.3366,-5.7599,-7.9765,6.7091,3.5992,2.6795,7.2977,-5.8006,-7.644,4.138,3.8614,1.0503,6.5662,-4.4677,-4.7458,0.15907,-0.40188,-0.81076,-3.4945,0.84588,0.19396,1.6187,4.1616,-0.45742,-2.8014,-0.1174,-2.4409
-11.393,0.32712,-51.776,-4.2633,23.547,-3.3022,57.143,6.2082,-17.635,-4.5607,53.119,16.997,-55.98,-3.4675,-27.569,-13.028,32.318,6.5677,-4.1954,1.4553,-6.781,0.4441,-18.463,-16.856,28.029,3.333,20.344,20.531,-27.268,-9.7095,2.9099,-1.9525,7.7622,10.397,-12.408,-8.4935,2.9151,0.52436,-3.0796,-4.8307,2.1933,-3.3406,8.5959,12.554,-8.757,-11.221,3.2125,0.62573,4.5931,11.554,-4.05,-1.7017,-1.7301,-3.3726,-0.084322,-3.8955,0.86374,2.8074,0.52892,3.5527,0.24764,-5.3906,-1.1676,-6.2857
171.09,4.1772,-99.436,-1.5797,13.356,2.9434,-19.046,3.5482,-65.856,-13.162,37.206,1.8234,-0.49572,-1.5048,0.93657,-4.7148,22.672,6.9868,-6.3704,-0.87001,4.8828,-0.96786,16.559,14.691,-20.922,-0.43428,-10.65,-1.3314,-17.487,-19.04,16.436,-2.8276,16.913,16.913,-17.279,-12.014,9.985,3.6199,2.4852,2.4171,1.8841,5.6164,-1.2606,7.819,-9.0079,-8.0116,-0.64375,-6.5547,3.2408,2.0997,-1.5937,-5.1284,1.5703,1.3417,1.7025,1.9665,-0.39503,-1.2304,0.33885,5.0152,-0.16119,1.5763,-0.099106,3.8831
80.635,2.1832,-49.773,-1.1604,3.5635,1.3663,-21.014,-3.2604,17.036,2.0241,-1.2045,4.2994,-30.788,-8.947,11.487,-4.923,31.497,13.552,-32.61,-12.959,25.959,6.4687,1.2107,4.6157,-2.9434,4.7492,-8.3583,3.529,-24.926,-23.348,25.841,6.7496,6.9834,13.861,-19.88,-14.921,8.069,-3.3764,12.121,13.593,-8.5449,-5.2897,5.0292,11.243,-9.0322,-8.4752,0.36339,-5.1367,5.3095,7.3503,-4.8503,-6.0961,0.22598,-2.3561,2.9743,2.8589,-0.18857,0.66859,-0.98626,0.68984,1.6454,5.2306,-1.1485,-4.4963
-50.723,-1.3053,11.928,-1.7603,61.453,7.3761,-54.524,-3.1222,-25.617,-11.749,69.736,12.626,-33.016,-7.8389,31.402,7.5056,2.1934,10.841,-30.841,-2.3583,-21.377,-12.924,12.986,0.51402,-4.4296,-9.3736,17.768,2.2087,12.464,12.69,-11.865,-3.8598,5.5189,5.6812,-6.5993,-4.4146,4.9956,8.7097,-8.3662,0.037815,-9.444,-13.453,2.6832,-11.399,12.48,11.717,-0.95267,3.423,-1.5562,1.2699,0.057695,-0.1736,0.6577,1.1022,1.2146,7.9524,-3.7382,-7.1256,-0.90306,-4.7099,0.044351,-3.9433,1.1744,2.3711
-68.011,-2.0642,64.178,1.5505,20.866,6.668,-76.755,-10.561,53.351,7.2384,-36.201,-7.2131,18.65,-2.6617,35.239,13.258,-24.717,1.1522,-24.674,-13.48,28.164,10.29,-13.044,-1.1393,-7.6652,-6.85,7.2645,-1.3694,6.3785,2.0795,6.157,9.4153,-12.634,-7.8326,2.7247,-1.5977,5.5181,5.123,1.2243,10.735,-16.479,-18.387,7.1725,-2.5802,7.438,10.789,-4.3854,-1.999,0.36221,-0.66745,-1.0232,-3.0965,2.2782,2.8465,1.4715,8.409,-3.3042,-7.2393,-1.2841,-6.8454,2.0061,7.5887,-0.33421,-2.3723
-42.994,-0.6847,-20.705,-3.6285,45.858,1.4467,-6.3745,-4.2249,57,9.3857,1.0532,12.663,-70.492,-12.583,10.475,-0.10083,-11.363,-8.9021,15.817,-2.7015,19.217,6.3391,1.2053,6.1191,-11.603,-4.4453,4.3563,-0.89843,11.744,15.651,-23.344,-9.7907,1.0153,-3.1582,0.21412,-2.3677,-1.2561,-8.4758,10.979,6.8596,0.40427,3.5134,-1.5014,-1.2291,3.2626,10.384,-7.7438,-8.792,1.4258,-1.7918,2.9969,8.0337,-5.9949,-10.402,1.2371,-0.54629,1.64,1.5643,2.3304,2.8272,0.030124,2.5425,-1.2854,-0.55177
4.3693,0.50514,-21.391,-1.592,17.151,0.89771,-16.339,-5.0348,52.738,10.454,-39.901,-4.3397,-0.51173,-2.8315,14.703,6.5737,-21.786,-6.2259,7.2756,-2.0557,12.291,5.9865,-8.3082,-0.97399,-7.1889,-8.019,15.405,5.6796,2.446,8.8854,-15.325,-6.9984,0.7628,-5.469,9.7518,8.9679,-8.2607,-5.6767,1.8745,-0.83116,1.536,0.99199,0.42263,-1.5469,4.0989,8.7398,-7.8101,-9.1602,3.1978,1.6058,2.2613,6.2411,-2.9488,-5.2643,-0.81254,-1.2337,1.2568,0.78122,1.143,2.4335,-0.19092,-1.3089,-1.0908,-1.868
139.66,3.4154,-68.615,0.21599,-17.753,0.13318,-18.51,-1.4354,-1.0077,0.81603,-24.872,-7.9871,14.56,-4.2362,31.052,7.5907,-3.3487,3.5851,-15.348,-7.036,19.616,7.4238,-1.3229,6.6942,-15.451,-3.4975,-3.685,-1.2012,-6.5983,-5.9299,-4.8353,-17.54,29.298,16.235,-1.9471,11.466,-15.975,-14.618,12.042,8.4266,-3.3028,1.3578,-1.3507,1.9228,-2.3384,0.58328,-5.4961,-11.535,3.7896,-3.1,5.7822,11.761,-4.5679,-6.7556,2.5452,-1.7831,0.9329,8.8062,-2.6482,-3.3606,0.8261,1.5091,-0.71701,-0.18024
-27.021,-0.87914,32.884,1.5178,-9.153,0.089195,-7.0813,-0.378,-2.1966,-0.86109,4.7513,-0.32903,6.9325,4.3205,-19.275,-6.2279,11.711,-0.21179,9.0102,5.3952,-11.719,-4.0551,8.5732,4.8504,-11.1,-6.6437,12.851,8.0729,-8.9171,-0.72016,-10.243,-14.152,19.469,10.427,-1.7937,7.126,-12.324,-11.171,5.9903,-1.524,6.9626,11.657,-8.613,-6.2199,2.3899,1.5392,-1.7443,-4.1924,1.9426,0.90002,1.6571,5.6016,-3.1025,-4.6975,0.059804,-4.3917,2.6965,7.0818,-1.3441,1.7306,-0.73226,-6.7201,0.74509,5.3141
-47.807,-1.4468,25.964,0.42321,5.2129,-0.24431,13.801,4.0631,-37.326,-7.1363,21.793,-1.4027,26.802,7.4196,-10.521,0.0042992,8.5053,8.8395,-29.268,-5.9031,-3.3604,-2.9031,-4.809,-6.2373,0.51387,-10.883,27.584,10.745,3.3597,10.621,-14.317,-6.8025,8.289,7.99,-8.0332,-1.6283,-4.5275,-7.1663,7.6399,11.066,-13.156,-12.074,1.1098,-11.078,10.948,5.5565,3.9197,12.233,-5.0348,-2.3646,0.040381,2.2532,-1.7768,-1.3194,1.7754,-0.63713,-0.041135,6.9018,-4.4496,-13.401,2.4373,-2.0576,1.0548,5.3463
-63.995,-1.8706,66.348,2.8741,-23.941,-1.196,6.4833,1.0598,-9.4064,-1.2266,-0.25615,-3.0095,23.756,9.1513,-32.851,-9.2676,18.73,2.3546,4.7926,6.2164,-20.333,-9.9981,18.13,6.5606,-6.4601,-0.96784,-0.78022,-0.82567,-0.14114,-1.1178,1.8806,0.39113,2.3196,3.7351,-5.1016,-2.4992,-1.0104,-4.2041,5.9609,4.121,0.80343,6.6125,-9.6346,-12.805,6.7646,3.7002,2.6686,7.7394,-5.5515,-7.2768,1.4933,-0.20847,0.99118,3.3097,-0.36486,-2.1996,1.0267,4.0046,-2.0052,-5.4678,0.010824,-1.5982,1.9097,11.731
-31.257,-0.63944,-0.8223,-0.70486,0.98017,-3.3223,46.692,5.1876,-17.016,-1.968,27.765,10.526,-35.077,0.22836,-38.29,-14.445,21.135,-2.7325,16.81,2.141,7.7973,2.764,4.5284,4.7328,-3.5712,4.0868,-10.576,-5.0676,5.3936,3.8653,-4.9027,0.60217,-6.7596,-5.4291,-0.0047998,-5.3259,2.9704,-4.5858,9.5168,6.3258,2.5999,7.2116,-4.3692,-0.61109,-0.66814,1.8606,-1.2706,2.9991,-4.7253,-11.159,3.6234,1.2609,-0.20847,2.2637,-2.9342,-6.2009,3.4096,4.2874,1.5022,-0.69485,-0.031562,4.9017,-1.0422,7.9662
67.54,1.7746,-43.756,0.031956,-29.272,-4.0778,31.56,1.3815,11.676,5.916,-40.894,-9.3334,27.682,3.5691,-2.4231,0.221,0.16592,0.60693,4.4741,5.7709,-20.523,-11.099,17.406,3.8879,5.0628,8.5196,-20.377,-12.189,11.969,1.4445,7.4303,10.246,-14.561,-10.431,8.595,3.0942,0.54943,3.3817,-4.9218,-4.3028,4.0496,4.7297,-4.5299,-7.0361,3.9164,3.1966,1.274,5.7442,-5.7561,-9.0515,4.0964,2.7303,1.5242,4.5712,-3.3859,-4.5937,1.0246,2.3573,1.1756,-1.6393,-1.8274,-1.2249,0.88681,4.7851
43.518,0.70334,6.8903,2.3548,-30.81,-0.18386,-11.085,-0.29159,-17.989,-4.6776,13.637,0.56191,-3.6979,-4.3642,19.681,3.1282,5.96,4.4866,-5.1644,2.0909,-10.707,-3.1776,2.172,-1.4929,12.605,13.512,-28.732,-14.205,4.3346,-7.5182,13.203,5.0621,-2.3273,-5.2106,15.048,14.628,-8.5639,3.7649,-10.758,-11.175,6.7372,3.6119,-0.62663,2.6594,-3.8909,-4.9654,0.96879,-1.6491,-0.24004,-3.9018,3.7825,4.7615,2.6598,5.3099,-4.1488,-4.7582,0.96184,1.5766,0.29312,2.7775,-2.5741,-3.5823,1.1725,-3.8396
-39.112,-1.2189,29.324,0.71184,-0.51057,0.33384,-1.6131,-0.32233,2.0094,0.87481,-3.5884,-1.2534,7.4057,1.7967,-0.37455,2.452,-15.058,-6.4408,15.455,4.9704,-8.9865,-3.2631,3.107,0.67249,1.8488,2.4724,-8.7303,-8.5876,17.252,9.8168,-5.1093,4.8305,-15.877,-15.008,15.093,7.0499,0.5913,7.3697,-12.028,-13.216,9.4372,5.9593,-1.7945,0.20164,-0.80715,-1.6222,2.4968,2.6886,-2.6476,-2.3102,1.4599,2.6372,0.19993,0.67258,-2.8851,-4.5743,1.4034,1.0309,2.3722,4.6197,-2.925,-3.9458,1.564,-2.4732
-66.256,-1.437,51.025,0.84135,-1.4365,0.72927,-9.2149,-0.9342,3.564,-0.2808,1.751,-0.58772,5.0089,-0.67837,14.348,6.5131,-10.452,2.7466,-16.803,-5.6761,4.2288,1.845,-13.668,-11.186,15.518,0.39582,8.1983,3.1599,5.1854,5.5958,2.3124,11.352,-20.455,-12.795,6.9749,0.49324,2.487,5.3207,-6.9676,-6.9362,1.438,-3.0721,3.0482,2.5582,-1.5258,-7.1308,7.9106,9.0734,-0.89808,8.5485,-6.8945,-6.8182,2.0539,0.15304,-0.4966,-0.46469,0.51255,-1.3956,-0.1816,1.9647,-1.0411,-2.9651,2.2293,-7.9312
-41.594,-0.9183,28.933,0.34353,12.22,1.4408,-8.3103,0.64809,-18.28,-5.1739,34.484,7.3844,-23.335,-2.0483,-4.9184,-2.2926,0.58853,-3.449,10.649,1.9355,3.1576,2.5984,-0.019457,3.2031,-7.9491,-3.8517,3.0257,1.2151,0.065723,2.2822,-7.1571,-6.636,5.5938,1.3003,1.7099,1.4577,0.19009,2.7686,-5.2941,-8.6822,9.7095,8.4023,-2.4247,5.1209,-6.8532,-8.0758,3.3311,0.13351,0.19594,1.678,-1.0013,-2.6971,1.1603,0.93324,0.10085,1.1309,-0.18438,-3.1033,0.80042,4.3798,-1.4957,0.23287,1.2232,-0.97241
44.504,1.4868,-59.789,-2.7007,10.36,-2.0422,30.973,2.2018,10.4,4.1804,-14.077,1.4691,-15.597,-1.8352,-7.99,-3.4708,0.022175,-3.4594,2.6585,-7.1353,32.939,14.214,-12.723,1.1585,-8.1746,-3.4386,5.7276,6.9373,-14.217,-8.9933,7.9797,3.0793,-3.4524,-1.0114,-4.0195,-7.2779,7.138,1.8607,2.6475,0.98382,2.751,3.6229,2.1889,11.435,-10.283,-9.1492,1.3342,-1.6976,2.1743,3.7043,-4.1717,-11.857,3.8432,4.9355,-0.31382,4.0852,-0.64574,-7.7016,1.7834,4.6325,0.47552,8.0408,-1.5002,-1.5392
98.419,2.4555,-78.39,-1.9215,2.5499,-0.89195,11.573,2.0633,-16.101,-3.0104,10.659,1.3621,-10.249,-4.6207,18.127,3.0422,7.9354,6.5845,-16.383,-1.8218,-6.0538,-3.2395,1.9825,-2.0261,4.027,-0.52748,6.1532,6.9171,-12.432,-6.9912,3.1399,-5.545,15.97,15.012,-12.926,-5.4482,0.3786,-0.94676,0.49948,1.7885,-2.2292,-3.222,1.8345,1.7597,-2.6183,-5.8883,4.1704,3.5083,0.87872,5.746,-3.0636,-5.898,1.1291,0.57272,1.9652,6.4173,-2.5011,-5.279,-0.42684,-0.73949,0.85351,0.91263,-0.51011,-3.893
41.941,0.63245,-20.256,0.02737,3.2043,1.6783,-17.482,-0.87769,-10.207,-2.5196,2.3806,-2.4438,13.415,0.86908,8.2122,3.0163,-3.0853,0.32254,-0.78447,1.0324,-2.5214,2.022,-7.9487,-3.9334,3.7892,0.25573,3.2616,5.0506,-15.212,-13.248,12.155,0.437,9.7244,8.6447,-3.7441,0.29897,1.3897,6.0485,-7.7035,-2.6984,-3.399,-6.9925,4.6865,1.8381,-0.71206,-1.5062,-0.64646,-2.1159,2.9607,6.1174,-2.1659,-6.8308,3.9074,6.2357,-0.43778,7.1426,-3.7048,-10.16,0.80976,2.4761,0.645,-1.2245,-1.2001,-5.382
-13.888,-0.32388,-4.0534,-1.0624,16.384,0.8973,-3.8346,-0.6614,10.178,2.4274,-11.59,-1.6351,7.2076,1.1299,0.26546,2.4605,-12.856,-4.2094,5.6222,-0.43322,4.9561,2.7561,-7.7387,-4.3715,6.0726,1.1997,1.8838,1.66,0.025656,0.12726,2.5422,4.1945,-4.655,2.5844,-11.33,-13.146,10.81,1.7755,6.1429,11.825,-11.914,-12.161,6.7623,2.9135,1.02,2.8574,-1.1522,-0.084846,0.77996,3.3134,-3.0628,-4.801,-0.22897,-1.6079,2.2821,5.4728,-2.2472,-5.6714,1.2525,0.76395,2.0764,5.3807,-2.0364,-6.6798
-79.715,-1.8797,63.124,1.444,9.2062,2.5049,-30.25,-3.7196,15.274,1.2955,-2.4484,-1.5106,11.551,3.1421,-5.4418,1.5305,-11.114,-4.6776,16.291,8.2846,-21.276,-6.5806,-0.7771,-7.3429,15.152,3.9841,1.796,2.1472,1.4278,2.2844,1.8943,7.3846,-10.945,-4.0487,-4.3864,-8.3325,7.5507,3.5218,-0.58424,1.0807,-2.036,-3.2354,1.4869,-1.3202,3.2065,4.5969,-1.5016,-2.5026,2.8431,7.6343,-4.5223,-2.8054,-1.0692,-4.0805,1.9315,2.1337,-1.0581,-4.8012,1.3834,6.985,-0.057277,-2.5687,-0.17042,-5.7794
-10.145,-0.075749,2.2437,-0.35035,9.8551,0.85107,-7.1618,-1.2516,12.188,2.4763,-12.673,-1.3998,5.2922,1.5764,-7.3864,-0.69165,-10.787,-7.2602,19.082,2.6341,6.7482,4.9975,-5.1736,0.86055,0.0094837,3.9921,-12.13,-6.7191,3.7911,-1.06,2.1361,0.85475,-1.3102,-1.7003,1.5372,-1.2657,4.0106,2.7888,0.37724,4.8445,-6.6838,-8.7391,8.2032,9.4632,-3.5142,3.1424,-7.4155,-11.817,4.7623,-0.088291,1.9952,3.6713,-0.7651,-0.79858,1.2653,1.4611,-1.7353,-2.9635,0.37183,2.2202,1.1791,4.6017,-2.0427,-5.2394
31,0.96199,-30.679,-0.98526,-6.9756,-1.9023,14.32,-0.84129,31.005,7.8479,-36.077,-4.4844,6.1113,1.3544,-9.3994,-2.7974,-0.48764,-4.0993,16.475,5.2048,-8.0065,-4.2118,11.938,5.8348,-1.7206,5.6479,-15.271,-7.0448,2.5178,-2.5437,5.1736,3.143,-3.8552,-2.8618,1.1953,-0.62026,1.6495,0.099228,1.2661,-0.40459,2.8771,4.1332,-0.80518,3.4494,-2.7642,1.9757,-4.8996,-9.6555,3.882,-0.1401,1.3019,3.9805,-2.417,-3.7554,2.1598,-0.2061,-0.15782,1.2239,0.05824,2.3794,0.26533,1.5545,-0.68187,1.7584
51.631,1.1691,-30.717,-0.36059,-7.0326,-0.30096,2.0226,1.1747,-15.176,-3.5935,10.49,0.24234,1.5752,-1.0756,8.2368,0.80288,10.667,7.1194,-13.599,0.408,-14.043,-6.3339,4.6492,-2.1624,5.9611,1.2256,0.51288,-0.12202,1.9374,2.8536,-4.5817,-4.3396,6.0767,1.877,3.547,7.4205,-7.1672,-1.4548,-3.5334,-3.884,-0.022944,-3.8843,3.2887,1.5776,-0.0010644,-0.57569,-0.52985,-2.1356,3.7654,5.194,-0.86778,4.5686,-3.3312,-5.1511,1.7944,-1.1278,0.54103,5.3446,-2.2258,-3.1067,1.2476,-4.8879,-0.3803,-0.89384
14.878,0.31302,1.041,0.38796,-13.04,-0.46558,1.2569,0.24482,-1.3516,0.80858,-16.291,-5.6247,26.013,4.5988,-5.2391,-0.75697,3.8258,2.312,-6.3938,-0.33291,-3.969,-3.2506,8.9427,6.0418,-11.234,-4.7181,1.7496,-2.5338,5.1383,2.7996,-3.1312,-2.9965,3.2997,-0.37116,5.9942,7.7535,-4.4383,1.2396,-5.0787,-3.5606,-0.24311,-1.2396,-0.85808,-5.8058,4.3393,3.0049,-0.20022,2.4865,-1.5502,-3.1937,2.9438,5.0503,-2.1178,-1.4022,1.3506,0.39611,-0.65859,5.937,-2.2988,-9.7757,1.7003,-2.672,-0.25925,7.3929
